Title,URL,Description,Skills Set
"AI Automation Engineer Needed (GoHighLevel, Voice agent, AI SEO)",https://www.upwork.com/jobs/~022020623217386964333,"1) CRM + Automation (GoHighLevel + Lead Intake)
GoHighLevel CRM setup (pipelines, custom fields, tags)
Lead capture + routing logic
Automated follow-up workflows (email/SMS)
Appointment workflows + reminders
Reporting dashboards (basic)

2) Email Marketing + Newsletter Engine

Welcome + nurture campaigns
Newsletter setup (monthly or bi-weekly)
Segmentation rules
Performance tracking (opens, clicks, booked appts)

3) AI SEO Engine (Long-Term Growth)

Build a repeatable AI SEO workflow
Local SEO strategy (service pages + location pages)
Automated blog/FAQ generation pipeline (HIPAA-safe content)
Ongoing publishing workflow
Monthly SEO optimization cycles
Required Skills (Must Have)
GoHighLevel (expert level)
CRM automation design (pipelines, workflows, lead routing)
AI voice agent experience (Retell, Vapi, Bland, Air.ai, etc.)
Strong API / automation skills (Zapier, Make, n8n, webhooks)
Solid English communication (must be able to explain systems clearly)

*Strongly Preferred
Local SEO experience 
Experience building AI content workflows
HIPAA-safe workflow design (no PHI collection)
Supabase / Airtable experience for structured data (optional)","{""skills"":[""Python"",""Customer Relationship Management"",""API"",""Amazon Web Services"",""Java""]}"
AI N8N Design Agent for Email Marketing Templates,https://www.upwork.com/jobs/~022020598541627222826,"We are seeking a skilled AI N8N design agent to create visually appealing and effective email marketing templates. Ideally we could adjust them in Figma afterwards. If not possible all good.
Here's some inspiration: https://www.notion.so/AI-Agents-That-Replace-Costly-Creative-Email-Work-Powered-by-Mocah-AI-2e35a2a37bea8024bd03e403cff82ad5

This agents should be able to create awesome looking template with a few instructions and some images of the brand. It is crucial that AI does not change the product images, we add.

The ideal candidate should have experience in automating workflows using N8N and designing templates that engage audiences. Your role will involve developing templates that align with our clients brand identity while optimizing for conversion. If you have a keen eye for design and a solid understanding of email marketing best practices, we want to hear from you!

IMPORTANT!! The language of the templates will be German!!
Depending on experience and eta we can discuss prices.","{""skills"":[""AI Agent Development""]}"
Fix Instagram Chatbot n8n: Works for Me (Admin) but Not for Public Users,https://www.upwork.com/jobs/~022020587285379968299,"I need a quick fix for my Instagram Chatbot (built with n8n & Meta Graph API).

The Problem:

The bot works perfectly when I send messages (I am the App Admin).

The bot does NOT reply when other people (customers/public) send messages.

The Setup:

Instagram Business account linked to Facebook Page.

I have Admin access to the Page.

Webhook is active and verified.

Requirement: I need an expert to guide me (via screen share) to change the necessary settings so the bot can reply to everyone, not just me.

Budget: $7 (I will give a 5-Star rating for a quick solution).","{""skills"":[""Facebook Graph API"",""Instagram API"",""n8n"",""API Integration"",""Automation""]}"
Systems Architect Needed for Automated Utility Bill and AI Extraction Project,https://www.upwork.com/jobs/~022020574596056750311,"We are looking for a skilled Systems Architect to design and implement an automated solution for processing utility bills and AI extraction for multiple businesses. The ideal candidate will integrate various tools such as Make.com and Google Sheets to streamline data handling and reporting. If you're experienced in creating efficient workflows and have a strong understanding of automation tools, we'd love to hear from you. Your expertise will help us enhance our operational efficiency significantly.","{""skills"":[]}"
WooCommerce Product Expiry Monitoring Automation,https://www.upwork.com/jobs/~022020558973198384142,"We are looking for an experienced WooCommerce developer to build a Product Expiry Monitoring System for a client’s online shop.

📌 Project Overview
Our client operates a WooCommerce store that sells products with expiry dates. We need an automated system to:

1. Track product expiry dates inside WooCommerce
2. Notify the admin before products expire
3. Automatically move expiring products into the Sale section
4. Generate a newsletter draft listing expiring products

This system should run automatically in the background.

✅ Required Features

1. Expiry Date Field on Products
Add a custom expiry date field in the WooCommerce product editor
Admin can manually set the expiry date per product
2. Automated Expiry Alerts (Admin Notifications)
The system should send email alerts to the store admin:
- 60 days before expiry
- 30 days before expiry
The email should include a clear list of all products expiring within that timeframe.

3. Newsletter Draft Generation
When products are close to expiry, the system should automatically generate a pre-written newsletter draft including:
Product names
Price
Link to the Sale page
This draft will be used for marketing campaigns.

4. Automatic Sale Category Assignment
When a product reaches the expiry threshold (example: 60 days remaining):
Automatically add the product to the Sale category/section
(Optional: Discount logic can be discussed)

5. Expired Product Handling
Once expired, the product should be either:
Hidden from the shop, or
Marked as out of stock

6. Update-Safe & Stable Implementation (Very Important)
WooCommerce receives frequent updates, so the solution must be built in a way that is:
Fully compatible with future WooCommerce updates
Not dependent on theme files (must not break when the theme changes)
Implemented as a clean standalone plugin or modular system
Following WooCommerce best practices and hooks
Easy to maintain and extend long-term


We want to avoid any solution that could break after a WordPress/WooCommerce upgrade.



📦 Deliverables
Fully working expiry monitoring automation
Admin email alerts (30/60 days)
Newsletter draft output
Auto-Sale category assignment
Documentation for how to use it

📩 How to Apply
Interested developers, please message us with:
Your fixed price quote
Estimated total hours required
Expected delivery timeline (number of days)
Any previous experience with similar WooCommerce expiry monitoring or automation projects","{""skills"":[""WooCommerce"",""WordPress"",""HighLevel""]}"
Develop a Public-Facing n8n Automation Program,https://www.upwork.com/jobs/~022020669688489436044,"A public-facing web application that allows users to generate structured company documents (foundations, market analysis, strategy reports, creative briefs, etc.) using a configurable, prompt-driven LLM workflow.

I’m looking for an experienced developer or small team who can help architect and build the first working version of this platform.
________________________________________
Project Overview
The application will allow users to work with four editable components:
1. Desired Output Template
Example of the final document (e.g., Strategy Report, Foundations Doc)
2. Source / Training Documents
Files and links the LLM uses as evidence (uploaded by the user)
3. Prompt / Instruction Layer
Structured prompts that control how the LLM processes inputs
4. Generated Output
The resulting document, viewable, editable, and exportable
Users must be able to edit and iterate on each component to refine results over multiple passes.
________________________________________
Core Functional Requirements
• Public-facing website (authenticated users)
• File upload and document management
• Prompt editor (not hardcoded prompts)
• LLM orchestration across multiple steps/modules
• Output viewer with versioning or iteration history
• Export options (DOCX / PDF preferred)
• Ability to save and revisit prior runs
• Foundation for subscription access and usage limits
This project is focused on structure, rigor, and repeatability, not gimmicks.
________________________________________

Deliverables (Phase 1)
• Working MVP with at least one full document workflow
• Clean UI sufficient for real users (not polished marketing yet)
• Clear separation between prompts, inputs, and outputs
• Documentation explaining how the system is structured

Future phases may include additional modules, billing, and admin tooling.","{""skills"":[""Python"",""Java"",""C#"",""JavaScript"",""Automation""]}"
"AI Automation Engineer Needed (GoHighLevel, Voice agent, AI SEO)",https://www.upwork.com/jobs/~022020623217386964333,"1) CRM + Automation (GoHighLevel + Lead Intake)
GoHighLevel CRM setup (pipelines, custom fields, tags)
Lead capture + routing logic
Automated follow-up workflows (email/SMS)
Appointment workflows + reminders
Reporting dashboards (basic)

2) Email Marketing + Newsletter Engine

Welcome + nurture campaigns
Newsletter setup (monthly or bi-weekly)
Segmentation rules
Performance tracking (opens, clicks, booked appts)

3) AI SEO Engine (Long-Term Growth)

Build a repeatable AI SEO workflow
Local SEO strategy (service pages + location pages)
Automated blog/FAQ generation pipeline (HIPAA-safe content)
Ongoing publishing workflow
Monthly SEO optimization cycles
Required Skills (Must Have)
GoHighLevel (expert level)
CRM automation design (pipelines, workflows, lead routing)
AI voice agent experience (Retell, Vapi, Bland, Air.ai, etc.)
Strong API / automation skills (Zapier, Make, n8n, webhooks)
Solid English communication (must be able to explain systems clearly)

*Strongly Preferred
Local SEO experience 
Experience building AI content workflows
HIPAA-safe workflow design (no PHI collection)
Supabase / Airtable experience for structured data (optional)","{""skills"":[""Python"",""Customer Relationship Management"",""API"",""Amazon Web Services"",""Java""]}"
AI N8N Design Agent for Email Marketing Templates,https://www.upwork.com/jobs/~022020598541627222826,"We are seeking a skilled AI N8N design agent to create visually appealing and effective email marketing templates. Ideally we could adjust them in Figma afterwards. If not possible all good.
Here's some inspiration: https://www.notion.so/AI-Agents-That-Replace-Costly-Creative-Email-Work-Powered-by-Mocah-AI-2e35a2a37bea8024bd03e403cff82ad5

This agents should be able to create awesome looking template with a few instructions and some images of the brand. It is crucial that AI does not change the product images, we add.

The ideal candidate should have experience in automating workflows using N8N and designing templates that engage audiences. Your role will involve developing templates that align with our clients brand identity while optimizing for conversion. If you have a keen eye for design and a solid understanding of email marketing best practices, we want to hear from you!

IMPORTANT!! The language of the templates will be German!!
Depending on experience and eta we can discuss prices.","{""skills"":[""AI Agent Development""]}"
Fix Instagram Chatbot n8n: Works for Me (Admin) but Not for Public Users,https://www.upwork.com/jobs/~022020587285379968299,"I need a quick fix for my Instagram Chatbot (built with n8n & Meta Graph API).

The Problem:

The bot works perfectly when I send messages (I am the App Admin).

The bot does NOT reply when other people (customers/public) send messages.

The Setup:

Instagram Business account linked to Facebook Page.

I have Admin access to the Page.

Webhook is active and verified.

Requirement: I need an expert to guide me (via screen share) to change the necessary settings so the bot can reply to everyone, not just me.

Budget: $7 (I will give a 5-Star rating for a quick solution).","{""skills"":[""Facebook Graph API"",""Instagram API"",""n8n"",""API Integration"",""Automation""]}"
Systems Architect Needed for Automated Utility Bill and AI Extraction Project,https://www.upwork.com/jobs/~022020574596056750311,"We are looking for a skilled Systems Architect to design and implement an automated solution for processing utility bills and AI extraction for multiple businesses. The ideal candidate will integrate various tools such as Make.com and Google Sheets to streamline data handling and reporting. If you're experienced in creating efficient workflows and have a strong understanding of automation tools, we'd love to hear from you. Your expertise will help us enhance our operational efficiency significantly.","{""skills"":[]}"
Automation + Chatbot Developer Needed – Thumbtack Integration (CRM / Scheduling),https://www.upwork.com/jobs/~022020747090995484059,"I’m hiring an experienced automation developer to help build a Thumbtack AI Lead Automation system that connects Thumbtack with our internal platform SELO (Whitelabel of Go High Level)

This is a real client implementation with paid milestones, live testing, and production requirements. We already have a defined scope and delivery timeline.

WHAT YOU'LL BE WORKING ON

The system must fully integrate Thumbtack → SELO, so that:

All Thumbtack leads are automatically:

-Logged

-Tracked

-Qualified

-Scheduled

Lead and job visibility exists inside our internal system. (including mobile access)

Core Responsibilities:

1. THUMBTACK API + GHL / DATA INTEGRATION.

-Capture incoming Thumbtack leads and conversations

-Normalize and structure lead data (customer info, job details, urgency, timestamps)

-Sync data into SELO (Go High Level + scheduling layer)

-Handle duplicates, retries, missing fields, and failures

2. THUMBTACK AI CHATBOT LOGIC:

Assist with development of an AI chatbot inside Thumbtack that:

-Handles real Thumbtack conversation flows

-Qualifies leads (job type, urgency, location, availability)

-Detects emergency / urgent scenarios and flags or escalates them

-Captures and syncs customer details accurately into SELO (GHL)

The chatbot is delivered in three phases:

2.1 Development & internal testing (using real Thumbtack scenarios)

2.2 Qualification + data sync validation

2.3 Live deployment + 1-week optimization cycle

3. JOB APPLICATION AUTOMATION.

-Assist with setup of an automated job application system inside Thumbtack.

-This is already done but you must be able to edit it, if needed.

TECHNICAL REQUIREMENTS.

You must be comfortable with:

-APIs & webhooks

-Automation tools such as n8n, Zapier, Make, or custom Node.js / Python workflows

-AI-driven conversation logic (LLMs, conditional flows, structured extraction)

-Error handling, logging, and production reliability

STRONG BONUS IF YOU HAVE EXPERIENCE WITH:

-Thumbtack integrations

-CRM systems

-Scheduling systems

-AI chatbots or conversational automation

INCLUDES:

-Internal testing

-Live deployment

-1 full week of live testing & iteration

-This is not a rush job, but it does require consistent progress and communication.

HOW TO APPLY

To avoid generic proposals, please include:

-Your approach to building this Thumbtack automation

-Relevant automation / API / chatbot projects

-Tools you’d recommend and why

-Any risks or assumptions you already see","{""skills"":[""Automation""]}"
GHL Funnels and Automations,https://www.upwork.com/jobs/~022020743615590176999,"I need help setting up the following in GHL:

1. Porting over phone number 
2. Email setup 
3. A pipeline and follow up automations

Please let me know next steps. I am excited to get started!","{""skills"":[]}"
Develop a Public-Facing n8n Automation Program,https://www.upwork.com/jobs/~022020669688489436044,"A public-facing web application that allows users to generate structured company documents (foundations, market analysis, strategy reports, creative briefs, etc.) using a configurable, prompt-driven LLM workflow.

I’m looking for an experienced developer or small team who can help architect and build the first working version of this platform.
________________________________________
Project Overview
The application will allow users to work with four editable components:
1. Desired Output Template
Example of the final document (e.g., Strategy Report, Foundations Doc)
2. Source / Training Documents
Files and links the LLM uses as evidence (uploaded by the user)
3. Prompt / Instruction Layer
Structured prompts that control how the LLM processes inputs
4. Generated Output
The resulting document, viewable, editable, and exportable
Users must be able to edit and iterate on each component to refine results over multiple passes.
________________________________________
Core Functional Requirements
• Public-facing website (authenticated users)
• File upload and document management
• Prompt editor (not hardcoded prompts)
• LLM orchestration across multiple steps/modules
• Output viewer with versioning or iteration history
• Export options (DOCX / PDF preferred)
• Ability to save and revisit prior runs
• Foundation for subscription access and usage limits
This project is focused on structure, rigor, and repeatability, not gimmicks.
________________________________________

Deliverables (Phase 1)
• Working MVP with at least one full document workflow
• Clean UI sufficient for real users (not polished marketing yet)
• Clear separation between prompts, inputs, and outputs
• Documentation explaining how the system is structured

Future phases may include additional modules, billing, and admin tooling.","{""skills"":[""Python"",""Java"",""C#"",""JavaScript"",""Automation""]}"
"AI Automation Engineer Needed (GoHighLevel, Voice agent, AI SEO)",https://www.upwork.com/jobs/~022020623217386964333,"1) CRM + Automation (GoHighLevel + Lead Intake)
GoHighLevel CRM setup (pipelines, custom fields, tags)
Lead capture + routing logic
Automated follow-up workflows (email/SMS)
Appointment workflows + reminders
Reporting dashboards (basic)

2) Email Marketing + Newsletter Engine

Welcome + nurture campaigns
Newsletter setup (monthly or bi-weekly)
Segmentation rules
Performance tracking (opens, clicks, booked appts)

3) AI SEO Engine (Long-Term Growth)

Build a repeatable AI SEO workflow
Local SEO strategy (service pages + location pages)
Automated blog/FAQ generation pipeline (HIPAA-safe content)
Ongoing publishing workflow
Monthly SEO optimization cycles
Required Skills (Must Have)
GoHighLevel (expert level)
CRM automation design (pipelines, workflows, lead routing)
AI voice agent experience (Retell, Vapi, Bland, Air.ai, etc.)
Strong API / automation skills (Zapier, Make, n8n, webhooks)
Solid English communication (must be able to explain systems clearly)

*Strongly Preferred
Local SEO experience 
Experience building AI content workflows
HIPAA-safe workflow design (no PHI collection)
Supabase / Airtable experience for structured data (optional)","{""skills"":[""Python"",""Customer Relationship Management"",""API"",""Amazon Web Services"",""Java""]}"
AI N8N Design Agent for Email Marketing Templates,https://www.upwork.com/jobs/~022020598541627222826,"We are seeking a skilled AI N8N design agent to create visually appealing and effective email marketing templates. Ideally we could adjust them in Figma afterwards. If not possible all good.
Here's some inspiration: https://www.notion.so/AI-Agents-That-Replace-Costly-Creative-Email-Work-Powered-by-Mocah-AI-2e35a2a37bea8024bd03e403cff82ad5

This agents should be able to create awesome looking template with a few instructions and some images of the brand. It is crucial that AI does not change the product images, we add.

The ideal candidate should have experience in automating workflows using N8N and designing templates that engage audiences. Your role will involve developing templates that align with our clients brand identity while optimizing for conversion. If you have a keen eye for design and a solid understanding of email marketing best practices, we want to hear from you!

IMPORTANT!! The language of the templates will be German!!
Depending on experience and eta we can discuss prices.","{""skills"":[""AI Agent Development""]}"
"Automation Engineer (cursor, n8n, make.com)",https://www.upwork.com/jobs/~022020781227843594074,"Build automation workflows using Make (Integromat), n8n, and webhook-based triggers

Connect frontend forms (React, Webflow, WordPress, custom forms) to backend systems

Design and maintain API integrations (REST, JSON, auth tokens)

Handle webhook logic, data validation, error handling, and retries

Integrate AI workflows (OpenAI, LLMs, AI agents) into automations

Sync data between CRMs, CMS, databases, marketing tools, and internal systems

Optimize workflows for performance, reliability, and scalability

Document automations and ensure handover clarity

Collaborate with frontend, backend, and marketing teams","{""skills"":[""API"",""Automation"",""n8n"",""Web Development""]}"
"Full-Stack Developer for Document Automation MVP (Next.js, n8n, AI)",https://www.upwork.com/jobs/~022020763398243096807,"We're building a new automation product that:
- Extracts data from scanned documents using AI vision
- Displays a review interface for human verification
- Automates data entry into legacy web systems

Engagement: Contract, potential ongoing work

Tech Stack
- Next.js 14+, Tailwind, shadcn/ui
- Supabase (Postgres, Auth, Realtime)
- n8n for workflow orchestration
- Claude API for document extraction
- Puppeteer/Playwright for browser automation

What We Provide

- Detailed PRD with architecture, schemas, and UI specs
- AI prompts already tested
- Direct async communication with founder
- Clear scope — you won't be guessing what to build


Requirements
Must have:
- Strong Next.js/React (3+ years)
- Supabase or similar (Firebase, Postgres)
- Browser automation experience (Puppeteer, Playwright)
- n8n or workflow tools (Zapier, Make, Temporal)

Critical:

- You actively use AI coding tools (Claude Code, Cursor etc.)
- We expect AI-assisted development — this is how we work and why we can move fast


To Apply
- Relevant portfolio link (React/Next.js apps)
- Which AI coding tools do you use and how?
- Availability and hourly rate
- Brief answer: How would you embed a real-time browser automation stream into a React component?


About Us
Australian B2B SaaS startup (8 people).","{""skills"":[""React"",""n8n"",""Browser Automation""]}"
Automation + Chatbot Developer Needed – Thumbtack Integration (CRM / Scheduling),https://www.upwork.com/jobs/~022020747090995484059,"I’m hiring an experienced automation developer to help build a Thumbtack AI Lead Automation system that connects Thumbtack with our internal platform SELO (Whitelabel of Go High Level)

This is a real client implementation with paid milestones, live testing, and production requirements. We already have a defined scope and delivery timeline.

WHAT YOU'LL BE WORKING ON

The system must fully integrate Thumbtack → SELO, so that:

All Thumbtack leads are automatically:

-Logged

-Tracked

-Qualified

-Scheduled

Lead and job visibility exists inside our internal system. (including mobile access)

Core Responsibilities:

1. THUMBTACK API + GHL / DATA INTEGRATION.

-Capture incoming Thumbtack leads and conversations

-Normalize and structure lead data (customer info, job details, urgency, timestamps)

-Sync data into SELO (Go High Level + scheduling layer)

-Handle duplicates, retries, missing fields, and failures

2. THUMBTACK AI CHATBOT LOGIC:

Assist with development of an AI chatbot inside Thumbtack that:

-Handles real Thumbtack conversation flows

-Qualifies leads (job type, urgency, location, availability)

-Detects emergency / urgent scenarios and flags or escalates them

-Captures and syncs customer details accurately into SELO (GHL)

The chatbot is delivered in three phases:

2.1 Development & internal testing (using real Thumbtack scenarios)

2.2 Qualification + data sync validation

2.3 Live deployment + 1-week optimization cycle

3. JOB APPLICATION AUTOMATION.

-Assist with setup of an automated job application system inside Thumbtack.

-This is already done but you must be able to edit it, if needed.

TECHNICAL REQUIREMENTS.

You must be comfortable with:

-APIs & webhooks

-Automation tools such as n8n, Zapier, Make, or custom Node.js / Python workflows

-AI-driven conversation logic (LLMs, conditional flows, structured extraction)

-Error handling, logging, and production reliability

STRONG BONUS IF YOU HAVE EXPERIENCE WITH:

-Thumbtack integrations

-CRM systems

-Scheduling systems

-AI chatbots or conversational automation

INCLUDES:

-Internal testing

-Live deployment

-1 full week of live testing & iteration

-This is not a rush job, but it does require consistent progress and communication.

HOW TO APPLY

To avoid generic proposals, please include:

-Your approach to building this Thumbtack automation

-Relevant automation / API / chatbot projects

-Tools you’d recommend and why

-Any risks or assumptions you already see","{""skills"":[""Automation""]}"
GHL Funnels and Automations,https://www.upwork.com/jobs/~022020743615590176999,"I need help setting up the following in GHL:

1. Porting over phone number 
2. Email setup 
3. A pipeline and follow up automations

Please let me know next steps. I am excited to get started!","{""skills"":[]}"
Develop a Public-Facing n8n Automation Program,https://www.upwork.com/jobs/~022020669688489436044,"A public-facing web application that allows users to generate structured company documents (foundations, market analysis, strategy reports, creative briefs, etc.) using a configurable, prompt-driven LLM workflow.

I’m looking for an experienced developer or small team who can help architect and build the first working version of this platform.
________________________________________
Project Overview
The application will allow users to work with four editable components:
1. Desired Output Template
Example of the final document (e.g., Strategy Report, Foundations Doc)
2. Source / Training Documents
Files and links the LLM uses as evidence (uploaded by the user)
3. Prompt / Instruction Layer
Structured prompts that control how the LLM processes inputs
4. Generated Output
The resulting document, viewable, editable, and exportable
Users must be able to edit and iterate on each component to refine results over multiple passes.
________________________________________
Core Functional Requirements
• Public-facing website (authenticated users)
• File upload and document management
• Prompt editor (not hardcoded prompts)
• LLM orchestration across multiple steps/modules
• Output viewer with versioning or iteration history
• Export options (DOCX / PDF preferred)
• Ability to save and revisit prior runs
• Foundation for subscription access and usage limits
This project is focused on structure, rigor, and repeatability, not gimmicks.
________________________________________

Deliverables (Phase 1)
• Working MVP with at least one full document workflow
• Clean UI sufficient for real users (not polished marketing yet)
• Clear separation between prompts, inputs, and outputs
• Documentation explaining how the system is structured

Future phases may include additional modules, billing, and admin tooling.","{""skills"":[""Python"",""Java"",""C#"",""JavaScript"",""Automation""]}"
Meta pixel integration into Softr App,https://www.upwork.com/jobs/~022020825231467993193,"Hi there, do you know how to integrate meta pixel into a softr app? I am close but I am struggling to get it to work.

thank you","{""skills"":[]}"
Voice AI Automation Developer (Outbound Speed-to-Lead + n8n + CRM Integrations),https://www.upwork.com/jobs/~022020807209441475349,"We’re building and deploying outbound AI voice agents that call leads within 60 seconds of form submission, qualify them, and book appointments . We need a developer who has already shipped working voice agent systems in production and knows how to make them reliable, measurable, and scalable.

This role is hands-on: build flows, integrations, monitoring, and iterate scripts based on conversion results.

*Important filter*

- If you haven’t deployed outbound voice agents in production, do not apply.

- Applying with a Loom walkthrough of a past or similar build is a big plus.

What You’ll Build

- Speed-to-lead outbound voice agent: call new leads instantly, qualify, book, confirm via SMS

- Multi-attempt logic: no-answer to voicemail or SMS to retry schedule to stop on book or opt-out

- Multi-channel follow-up phase 2: SMS + email + optional reactivation campaigns

- Calendar booking: Google Calendar, Outlook, Calendly

- CRM sync: push lead status, tags, call outcomes, appointment details into existing CRMs

- Reporting: lead to contact to booked to show to revenue where available

*Required Experience - Must Have*

- Proven experience shipping outbound AI voice agents in production

- Strong working knowledge of n8n self-hosted workflows, webhooks, retries, error handling, queues

Experience with at least 2 of these voice platforms:

- Retell

- Vapi

- Ultravox

- Bland AI

- Telephony fundamentals: Twilio or Telnyx basics, numbers, routing, call status webhooks, recordings, retries

- CRM integrations experience using API, webhooks, Zapier, Make

- GoHighLevel GHL is a plus

- HubSpot and Salesforce are highly valued(optional)

- Ability to build systems that are reliable, maintainable, and measurable

*Nice to Have*

- Experience with Assistable, BookedIn, Thinkrr

- Built speed-to-lead systems specifically, not just inbound receptionist bots

- Experience in real estate lead qualification and booking flows

- Compliance familiarity: consent, opt-out logic, basic TCPA awareness

- Experience building reusable templates to deploy to many clients fast

Responsibilities

- Build and maintain the outbound voice agent + n8n workflow templates

- Integrate lead sources: FB and Google lead forms, landing pages to voice and SMS to calendar to CRM

- Implement outcome tagging and KPI tracking per client

- Improve conversion rates by iterating conversation scripts, qualification logic, retry sequences, scheduling rules


What Success Looks Like - KPIs


- A working MVP that calls leads under 60 seconds after submission

- Qualifies and books appointments automatically

- Handles no-answer with SMS + retries

- Logs outcomes to CRM + tracking sheet or dashboard

- Measurable improvement in contact rate, booked appointment rate, and speed-to-lead compliance

- A dashboard (optional)

*Screening Questions*

- Share 1 to 2 examples of outbound voice agents you deployed in production. What was the use case and the results

- Which platforms have you used: Retell, Vapi, Ultravox, Bland. What would you pick and why

- Describe how you design no-answer retry logic and opt-out handling

- Which CRMs have you integrated and how: API, webhooks, native apps

- Have you built speed-to-lead systems for real estate. If yes, what qualification questions and booking logic worked best

Engagement

Contract to start, with option to expand to part-time or full-time

Remote","{""skills"":[""API Integration"",""vapi"",""retell"",""Twilio"",""HighLevel"",""HubSpot"",""n8n""]}"
n8n Automation Specialist for Scalable Workflows,https://www.upwork.com/jobs/~022020806974981021892,"We are looking for an experienced n8n automation specialist to help us design, build, and maintain reliable workflows that support our digital operations. Our goal is to streamline processes across tools and platforms while keeping everything consistent, organized, and easy to manage as we scale.

You will work with our team to automate data flows, integrations, and routine tasks, ensuring a cohesive setup that supports high quality output for social and content driven platforms. Attention to detail, clean logic, and a strong sense of structure are important, as we care about long term maintainability and a smooth look and feel across systems.

This role is a good fit if you are comfortable translating requirements into efficient n8n workflows, troubleshooting issues, and improving existing automations. Clear communication and a proactive approach are valued.

If you enjoy building smart automations that make teams more effective, we would like to hear from you.","{""skills"":[""Automation"",""Marketing Automation""]}"
"Automation Engineer (cursor, n8n, make.com)",https://www.upwork.com/jobs/~022020781227843594074,"Build automation workflows using Make (Integromat), n8n, and webhook-based triggers

Connect frontend forms (React, Webflow, WordPress, custom forms) to backend systems

Design and maintain API integrations (REST, JSON, auth tokens)

Handle webhook logic, data validation, error handling, and retries

Integrate AI workflows (OpenAI, LLMs, AI agents) into automations

Sync data between CRMs, CMS, databases, marketing tools, and internal systems

Optimize workflows for performance, reliability, and scalability

Document automations and ensure handover clarity

Collaborate with frontend, backend, and marketing teams","{""skills"":[""API"",""Automation"",""n8n"",""Web Development""]}"
"Full-Stack Developer for Document Automation MVP (Next.js, n8n, AI)",https://www.upwork.com/jobs/~022020763398243096807,"We're building a new automation product that:
- Extracts data from scanned documents using AI vision
- Displays a review interface for human verification
- Automates data entry into legacy web systems

Engagement: Contract, potential ongoing work

Tech Stack
- Next.js 14+, Tailwind, shadcn/ui
- Supabase (Postgres, Auth, Realtime)
- n8n for workflow orchestration
- Claude API for document extraction
- Puppeteer/Playwright for browser automation

What We Provide

- Detailed PRD with architecture, schemas, and UI specs
- AI prompts already tested
- Direct async communication with founder
- Clear scope — you won't be guessing what to build


Requirements
Must have:
- Strong Next.js/React (3+ years)
- Supabase or similar (Firebase, Postgres)
- Browser automation experience (Puppeteer, Playwright)
- n8n or workflow tools (Zapier, Make, Temporal)

Critical:

- You actively use AI coding tools (Claude Code, Cursor etc.)
- We expect AI-assisted development — this is how we work and why we can move fast


To Apply
- Relevant portfolio link (React/Next.js apps)
- Which AI coding tools do you use and how?
- Availability and hourly rate
- Brief answer: How would you embed a real-time browser automation stream into a React component?


About Us
Australian B2B SaaS startup (8 people).","{""skills"":[""React"",""n8n"",""Browser Automation""]}"
n8n Workflow Debugging and Finalization Expert Needed,https://www.upwork.com/jobs/~022020866423579897131,"We are seeking a skilled freelancer to debug and finalize an n8n workflow involving webhooks that integrates with Google Sheets for DNC and blacklist logic. The ideal candidate will have experience in automating workflows, resolving issues, and ensuring smooth data transfer between systems. Your expertise will help us optimize our processes and maintain data accuracy. If you have a strong background in n8n and can deliver results efficiently, we want to hear from you!","{""skills"":[""PHP"",""JavaScript"",""Python"",""Java"",""Web Development""]}"
N8N Expert / Developer for longterm Collab,https://www.upwork.com/jobs/~022020847080899832480,"We are looking for a reliable developer to support us with n8n automations.

Requirements:

- Proven experience with n8n
- Strong development background
- Experience working with REST APIs
- References or examples of previous n8n projects are required

!Applicants must be based in the EU!

This is a long-term collaboration with multiple projects.
After reviewing references, we will assign the first task.","{""skills"":[""n8n"",""REST API""]}"
Meta pixel integration into Softr App,https://www.upwork.com/jobs/~022020825231467993193,"Hi there, do you know how to integrate meta pixel into a softr app? I am close but I am struggling to get it to work.

thank you","{""skills"":[]}"
Apollo Lead Scraping Automation for Google Sheets,https://www.upwork.com/jobs/~022020823269861190304,"I’m looking for someone to set up a simple lead generation automation that pulls leads from Apollo and saves them into Google Sheets.
This is a basic, straightforward workflow. I already know what data I want, the task is just to fetch leads from Apollo and store them cleanly in a Sheet.
No outreach, no enrichment, no complex logic.

Scope
Set up a simple automation to fetch leads from Apollo
Store the leads in a Google Sheet
Ensure the data is mapped correctly (name, company, email, etc.)
Quick testing to confirm it works

Requirements
Experience with Apollo
Familiar with basic automations (n8n, Make, Zapier, or similar)
Able to complete a small task quickly","{""skills"":[""Automation"",""CRM Automation""]}"
